,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GrLivArea,HalfBath,HasBsmt,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1330,1588,0,0,3,1Fam,0.0,0.0,0.0,0.0,1588.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,825.0,3.0,7.370230641807081,0,1,GasA,Ex,1Story,1331,1,Gd,Lvl,Gtl,10000,Inside,Reg,0,20,RL,0,12,Somerst,45,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,7.370230641807081,AllPub,144,2006,2006,2007
1331,954,0,0,3,1Fam,483.0,0.0,0.0,0.0,428.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,0,CBlock,1,Typ,576.0,2.0,6.860663671448287,0,1,GasA,Gd,SLvl,1332,1,TA,Lvl,Gtl,10780,Inside,IR1,0,80,RL,0,7,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.814542897259958,AllPub,0,1976,1976,2006
1332,816,0,0,2,1Fam,690.0,0.0,1.0,0.0,126.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,1,CBlock,1,Typ,288.0,1.0,6.704414354964107,0,1,GasA,Ex,1Story,1333,1,TA,Lvl,Mod,8877,Inside,Reg,0,20,RL,0,5,Edwards,0,6,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,3,6.704414354964107,AllPub,0,1938,1958,2009
1333,803,557,0,2,1Fam,0.0,0.0,0.0,0.0,803.0,Y,Norm,Norm,SBrkr,190,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,297.0,1.0,7.215239978730097,1,1,GasA,Ex,1.5Fin,1334,1,Gd,Lvl,Gtl,7200,Corner,Reg,0,50,RM,0,7,IDOTRR,65,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.688354713946762,AllPub,0,1938,1995,2006
1334,765,600,0,3,TwnhsE,765.0,0.0,0.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Min1,440.0,2.0,7.21890970761906,1,1,GasA,TA,2Story,1335,1,TA,Lvl,Gtl,2368,Inside,Reg,0,160,RM,0,5,BrDale,36,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.639875833826536,AllPub,0,1970,1970,2009
1335,1334,0,0,2,1Fam,686.0,0.0,0.0,1.0,664.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,1,CBlock,2,Typ,630.0,2.0,7.195937226475569,0,1,GasA,TA,1Story,1336,1,TA,Lvl,Gtl,9650,Inside,Reg,0,20,RL,0,4,NWAmes,16,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.2078598714324755,AllPub,0,1977,1977,2009
1336,1656,0,0,4,Duplex,0.0,0.0,0.0,0.0,1656.0,Y,Feedr,Norm,SBrkr,0,TA,TA,Plywood,Plywood,0,CBlock,2,Typ,506.0,2.0,7.412160334945205,0,1,GasA,TA,1Story,1337,2,TA,Lvl,Gtl,9246,Inside,IR1,0,90,RL,0,11,NWAmes,211,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.412160334945205,AllPub,0,1973,1973,2008
1337,693,0,0,2,1Fam,0.0,0.0,0.0,0.0,693.0,N,Feedr,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,0.0,0.0,6.541029999189903,0,1,Grav,Fa,1Story,1338,1,Fa,Bnk,Mod,4118,Corner,IR1,0,30,RM,0,3,OldTown,20,4,4,N,0,CompShg,Gable,Normal,WD,0,Pave,4,6.541029999189903,AllPub,0,1941,1950,2006
1338,920,941,0,3,1Fam,700.0,0.0,1.0,0.0,216.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,492.0,2.0,7.528869256642251,1,1,GasA,Ex,2Story,1339,1,Gd,Lvl,Gtl,13450,Corner,IR1,0,60,RL,0,6,CollgCr,91,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.82001636467413,AllPub,146,2002,2002,2006
1339,864,0,0,3,1Fam,360.0,0.0,0.0,0.0,504.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,0,CBlock,1,Typ,288.0,1.0,6.761572768804055,0,1,GasA,Ex,1Story,1340,1,TA,Lvl,Gtl,9560,Corner,IR1,0,20,RL,0,6,CollgCr,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,6.761572768804055,AllPub,0,1972,1972,2006
1340,872,0,0,3,1Fam,0.0,0.0,0.0,0.0,858.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,0,CBlock,1,Typ,480.0,4.0,6.77078942390898,0,1,GasA,TA,1Story,1341,1,TA,Lvl,Gtl,8294,Inside,Reg,0,20,RL,0,6,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.754604099487962,AllPub,0,1971,1971,2007
1341,1114,0,0,3,1Fam,814.0,0.0,1.0,0.0,300.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,0,PConc,1,Typ,576.0,2.0,7.01571242048723,0,1,GasA,Ex,1Story,1342,1,Gd,Lvl,Gtl,13695,Inside,Reg,0,20,RL,0,7,SawyerW,78,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.01571242048723,AllPub,0,2003,2004,2008
1342,1284,885,0,3,1Fam,0.0,0.0,0.0,0.0,1284.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,647.0,2.0,7.682021510826875,1,1,GasA,Ex,2Story,1343,1,Gd,Lvl,Gtl,9375,Inside,Reg,0,60,RL,0,8,CollgCr,87,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.157735484249907,AllPub,192,2002,2002,2007
1343,1172,741,0,3,1Fam,0.0,0.0,0.0,0.0,896.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Stone,1,BrkTil,1,Typ,342.0,2.0,7.556427969440253,1,1,GasA,Gd,1.5Fin,1344,1,TA,Bnk,Gtl,7558,Inside,Reg,0,50,RL,0,3,Crawfor,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,6.79794041297493,AllPub,0,1928,1950,2009
1344,728,728,0,3,1Fam,0.0,0.0,0.0,0.0,728.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,440.0,2.0,7.283448228756631,1,1,GasA,Ex,2Story,1345,1,Gd,Lvl,Gtl,11103,Corner,IR1,0,60,RL,0,7,CollgCr,0,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,8,6.590301048196686,AllPub,0,2006,2006,2007
1345,960,0,0,2,1Fam,250.0,0.0,0.0,0.0,710.0,Y,Norm,Norm,FuseA,168,TA,TA,MetalSd,MetalSd,0,PConc,1,Typ,308.0,1.0,6.866933284461882,0,1,GasA,Gd,1Story,1346,1,Fa,Lvl,Gtl,6000,Inside,Reg,0,30,RM,0,7,OldTown,0,4,4,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,6.866933284461882,AllPub,0,1920,1950,2007
1346,2156,0,290,3,1Fam,297.0,68.0,0.0,0.0,1203.0,Y,PosN,Norm,SBrkr,0,TA,TA,BrkFace,HdBoard,1,CBlock,2,Typ,508.0,2.0,7.6760099320288875,0,1,GasA,TA,1Story,1347,1,TA,Lvl,Gtl,20781,CulDSac,IR2,0,20,RL,0,6,NWAmes,80,7,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,7.357556200910353,AllPub,0,1968,2003,2006
1347,1776,0,0,3,1Fam,80.0,0.0,1.0,0.0,1652.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,712.0,3.0,7.4821189235521155,0,1,GasA,Ex,1Story,1348,1,Gd,HLS,Gtl,15306,Corner,IR1,0,20,RL,0,5,Timber,0,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,7,7.4570320891223805,AllPub,0,2006,2007,2007
1348,1494,0,0,3,1Fam,1443.0,0.0,1.0,0.0,39.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,514.0,2.0,7.309212365692763,0,1,GasA,Ex,1Story,1349,1,Gd,Low,Gtl,16196,Inside,IR3,0,20,RL,0,8,SawyerW,25,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,7.301147805856032,AllPub,402,1998,1998,2007
1349,938,1215,0,4,1Fam,259.0,0.0,0.0,0.0,425.0,N,Norm,Norm,SBrkr,20,Gd,TA,MetalSd,MetalSd,0,BrkTil,2,Typ,0.0,0.0,7.765569081097317,0,1,OthW,Fa,2Story,1350,1,TA,Lvl,Gtl,5250,Inside,Reg,205,70,RM,0,12,OldTown,54,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.52795791762255,AllPub,0,1872,1987,2008
1350,1338,1296,0,6,Duplex,500.0,0.0,1.0,1.0,748.0,Y,Artery,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,0,CBlock,2,Typ,968.0,4.0,7.876258882303226,2,1,GasA,TA,2Story,1351,2,TA,Lvl,Gtl,11643,Inside,Reg,0,90,RL,0,8,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,12,7.129297548929373,AllPub,0,1969,1969,2009
1351,858,858,0,4,1Fam,319.0,0.0,0.0,0.0,539.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,1,CBlock,1,Typ,490.0,2.0,7.447751280047908,1,1,GasA,Ex,2Story,1352,1,TA,Lvl,Gtl,9247,Inside,IR1,0,60,RL,0,3,NAmes,84,6,6,Y,0,CompShg,Gable,Normal,WD,120,Pave,8,6.754604099487962,AllPub,0,1962,1962,2008
1352,786,390,0,2,1Fam,0.0,0.0,0.0,0.0,698.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,0,BrkTil,1,Typ,624.0,2.0,7.069874128458572,0,1,GasA,TA,1.5Fin,1353,1,TA,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0,7,BrkSide,0,9,6,N,0,CompShg,Gable,Normal,WD,0,Pave,4,6.548219102762372,AllPub,210,1937,2000,2009
1353,2053,1185,0,4,1Fam,816.0,0.0,1.0,0.0,1217.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,666.0,3.0,8.08271113423758,1,1,GasA,Ex,1.5Fin,1354,1,Gd,Lvl,Gtl,14720,CulDSac,IR1,0,50,RL,0,3,NoRidge,86,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,7.617267813628347,AllPub,283,1995,1996,2010
1354,992,873,0,3,1Fam,735.0,0.0,1.0,0.0,257.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,839.0,3.0,7.5310163320779155,1,1,GasA,Ex,2Story,1355,1,Gd,Lvl,Gtl,10316,Inside,IR1,0,60,RL,0,6,CollgCr,184,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.899723107284872,AllPub,0,2000,2000,2008
1355,1222,698,0,4,1Fam,0.0,0.0,0.0,0.0,570.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,1,CBlock,3,Typ,487.0,2.0,7.560080465021827,0,1,GasA,Gd,SLvl,1356,1,Gd,Lvl,Gtl,10192,Inside,IR1,0,80,RL,0,9,NWAmes,98,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.345636360828596,AllPub,0,1968,1992,2006
1356,892,0,0,3,1Fam,340.0,0.0,0.0,0.0,524.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,264.0,1.0,6.79346613258001,0,1,GasA,TA,1Story,1357,1,TA,Lvl,Gtl,9477,Corner,Reg,0,20,RL,0,10,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.761572768804055,AllPub,0,1966,1966,2008
1357,1078,0,0,3,1Fam,734.0,0.0,1.0,0.0,344.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,1,CBlock,1,Typ,500.0,2.0,6.982862751468942,1,1,GasA,Ex,1Story,1358,1,TA,Lvl,Gtl,12537,CulDSac,IR1,0,20,RL,0,4,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.982862751468942,AllPub,0,1971,2008,2010
1358,769,804,0,3,Twnhs,378.0,0.0,0.0,0.0,378.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,0,PConc,2,Typ,440.0,2.0,7.360739903058278,1,1,GasA,Ex,2Story,1359,1,Gd,Lvl,Gtl,2117,Inside,Reg,0,160,FV,0,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.628041376179533,AllPub,0,2000,2000,2010
1359,1980,0,0,3,1Fam,1447.0,0.0,1.0,0.0,533.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,770.0,3.0,7.590852123688581,0,1,GasA,Ex,1Story,1360,1,Ex,Lvl,Gtl,16737,FR3,Reg,0,20,RL,0,9,NridgHt,45,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.590852123688581,AllPub,194,2004,2005,2006
1360,990,1611,0,4,1Fam,0.0,0.0,0.0,0.0,612.0,Y,Feedr,Norm,SBrkr,301,TA,TA,MetalSd,Wd Sdng,0,BrkTil,3,Typ,621.0,2.0,7.8636512654486515,1,1,GasA,Ex,2Story,1361,1,TA,Lvl,Gtl,9842,Inside,Reg,0,70,RL,0,5,SWISU,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,6.416732282512326,AllPub,183,1921,1998,2008
1361,1530,0,0,3,1Fam,1274.0,0.0,1.0,0.0,256.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,430.0,2.0,7.333023014386481,0,1,GasA,Ex,1Story,1362,1,Gd,Low,Mod,16158,Inside,IR1,0,20,RL,0,6,StoneBr,36,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,7.333023014386481,AllPub,168,2005,2005,2009
1362,1281,457,0,4,1Fam,0.0,0.0,0.0,0.0,715.0,Y,Feedr,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,1,BrkTil,2,Typ,368.0,1.0,7.460490305825338,0,1,GasA,Gd,1.5Fin,1363,1,TA,Lvl,Gtl,12513,FR2,IR1,0,50,RL,0,6,NAmes,0,4,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.5722825426940075,AllPub,55,1920,2007,2009
1363,616,796,0,3,1Fam,0.0,0.0,0.0,0.0,616.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,1,PConc,2,Typ,432.0,2.0,7.252762418053187,1,1,GasA,Ex,2Story,1364,1,Gd,Lvl,Gtl,8499,Inside,IR1,0,60,RL,0,3,Gilbert,36,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,6,6.423246963533519,AllPub,0,2006,2007,2007
1364,520,600,0,2,TwnhsE,0.0,0.0,0.0,0.0,600.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,0,PConc,2,Typ,480.0,2.0,7.090076835776092,1,1,GasA,Ex,2Story,1365,1,Gd,Lvl,Gtl,3180,Inside,Reg,80,160,FV,0,4,Somerst,166,5,7,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,4,6.396929655216146,AllPub,0,2005,2005,2006
1365,814,860,0,3,1Fam,533.0,0.0,1.0,0.0,281.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,663.0,2.0,7.422971251049421,1,1,GasA,Ex,2Story,1366,1,Gd,Lvl,Gtl,7500,Inside,Reg,0,60,FV,0,1,Somerst,96,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,6.70196036600254,AllPub,0,2000,2000,2010
1366,882,908,0,3,1Fam,633.0,0.0,1.0,0.0,240.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,588.0,2.0,7.489970898834801,1,1,GasA,Ex,2Story,1367,1,Gd,Lvl,Gtl,9179,Inside,IR1,0,60,RL,0,6,CollgCr,88,5,7,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,7,6.771935555839602,AllPub,0,1999,1999,2008
1367,925,550,0,4,TwnhsE,548.0,173.0,0.0,0.0,36.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,1,PConc,2,Typ,336.0,1.0,7.29641326877392,0,1,GasA,Ex,2Story,1368,1,TA,Lvl,Gtl,2665,Inside,Reg,0,160,RM,0,7,MeadowV,26,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.6293632534374485,AllPub,104,1977,1977,2006
1368,848,0,0,1,TwnhsE,685.0,0.0,1.0,0.0,163.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,1,Typ,420.0,2.0,6.742880635791903,0,1,GasA,Ex,1Story,1369,1,Gd,Lvl,Gtl,4435,Inside,Reg,0,120,RM,0,6,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,6.742880635791903,AllPub,140,2003,2004,2009
1369,1668,0,0,3,1Fam,370.0,972.0,1.0,0.0,315.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,502.0,2.0,7.419380582918692,0,1,GasA,Ex,1Story,1370,1,Gd,Lvl,Gtl,10635,FR2,IR2,0,20,RL,0,5,CollgCr,262,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.4127640174265625,AllPub,0,2003,2003,2010
1370,840,534,0,2,1Fam,315.0,105.0,0.0,0.0,420.0,Y,Artery,Norm,SBrkr,198,TA,Fa,CBlock,CBlock,0,PConc,1,Typ,338.0,1.0,7.2254814727822945,0,1,GasA,Ex,1.5Fin,1371,1,TA,Lvl,Gtl,5400,Corner,Reg,0,50,RL,0,10,OldTown,0,6,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.733401891837359,AllPub,0,1920,1950,2009
1371,1661,0,0,3,1Fam,831.0,0.0,1.0,0.0,161.0,Y,Norm,Norm,SBrkr,0,TA,TA,AsbShng,AsbShng,1,CBlock,1,Typ,377.0,1.0,7.415175109613295,0,1,GasA,Gd,SLvl,1372,1,Gd,Lvl,Gtl,9600,Inside,Reg,0,80,RL,0,10,NAmes,28,6,6,Y,0,CompShg,Hip,Normal,WD,178,Pave,8,6.899723107284872,AllPub,0,1955,1996,2008
1372,1108,989,0,3,1Fam,975.0,0.0,1.0,0.0,133.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,1,PConc,2,Typ,583.0,2.0,7.64826303090192,1,1,GasA,Ex,2Story,1373,1,Gd,Lvl,Gtl,9750,Corner,Reg,0,60,RL,0,6,CollgCr,170,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,7.010311867307229,AllPub,253,1998,1998,2006
1373,2633,0,0,2,1Fam,1282.0,0.0,1.0,0.0,1351.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,2,PConc,2,Typ,804.0,3.0,7.87587915949631,1,1,GasA,Ex,1Story,1374,1,Ex,Lvl,Gtl,11400,Inside,Reg,0,20,RL,0,3,NoRidge,140,5,10,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,7.87587915949631,AllPub,314,2001,2002,2007
1374,1026,932,0,3,1Fam,0.0,0.0,0.0,0.0,1026.0,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,1,PConc,2,Typ,936.0,3.0,7.579678823090456,1,1,GasA,Ex,2Story,1375,1,Gd,Lvl,Gtl,10625,Inside,Reg,0,60,FV,0,7,Somerst,210,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,6.933423025730715,AllPub,154,2005,2005,2008
1375,1571,0,0,3,1Fam,0.0,0.0,0.0,0.0,1571.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,1,PConc,2,Typ,722.0,3.0,7.359467638255621,0,1,GasA,Ex,1Story,1376,1,Gd,HLS,Gtl,10991,Inside,IR1,0,20,RL,0,12,Timber,36,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,7,7.359467638255621,AllPub,100,2007,2007,2007
1376,790,0,0,2,1Fam,384.0,0.0,0.0,0.0,384.0,N,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,Typ,160.0,1.0,6.672032945461067,0,1,GasA,TA,1Story,1377,1,TA,Bnk,Gtl,6292,Inside,Reg,0,30,RL,0,4,SWISU,141,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,6.643789733147672,AllPub,0,1930,1950,2008
1377,984,620,0,3,1Fam,408.0,420.0,0.0,0.0,156.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,0,CBlock,2,Min2,660.0,2.0,7.38025578842646,0,1,GasA,Ex,1.5Fin,1378,1,TA,Lvl,Gtl,10998,Inside,Reg,0,50,RL,0,7,Edwards,68,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.891625897052253,AllPub,0,1941,1960,2009
1378,483,504,0,2,Twnhs,309.0,0.0,0.0,0.0,174.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,0,CBlock,1,Typ,264.0,1.0,6.894670039433482,1,1,GasA,TA,2Story,1379,1,TA,Lvl,Gtl,1953,Inside,Reg,0,160,RM,0,6,BrDale,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.180016653652572,AllPub,72,1973,1973,2006
1380,864,0,0,2,1Fam,203.0,0.0,1.0,0.0,661.0,N,Norm,Norm,FuseF,96,Fa,TA,Stucco,Stucco,0,BrkTil,1,Typ,200.0,1.0,6.761572768804055,0,1,GasA,TA,1Story,1381,1,TA,Lvl,Gtl,8212,Inside,Reg,0,30,RL,0,6,Edwards,0,3,3,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,6.761572768804055,AllPub,0,1914,1950,2010
1381,2117,0,0,4,1Fam,865.0,0.0,0.0,0.0,340.0,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Plywood,2,CBlock,2,Typ,550.0,2.0,7.6577552711348655,1,1,GasA,Ex,1Story,1382,1,TA,Lvl,Gtl,12925,Corner,IR1,0,20,RL,0,5,NAmes,42,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.094234845924755,AllPub,0,1970,1970,2008
1382,998,764,0,4,1Fam,0.0,0.0,1.0,0.0,596.0,Y,Norm,Norm,SBrkr,221,TA,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,Typ,576.0,2.0,7.474204806496124,1,1,GasA,Ex,2Story,1383,1,Gd,Lvl,Gtl,7200,Corner,Reg,0,70,RM,0,10,OldTown,0,7,7,N,0,CompShg,Hip,Normal,WD,0,Pave,8,6.39024066706535,AllPub,36,1920,1950,2006
1383,1416,0,0,3,1Fam,0.0,0.0,0.0,0.0,816.0,Y,Norm,Norm,SBrkr,112,Gd,TA,Wd Sdng,Wd Sdng,0,BrkTil,2,Typ,576.0,2.0,7.255591274253665,0,1,GasA,Ex,1Story,1384,1,Gd,Lvl,Gtl,25339,Inside,Reg,0,30,RL,0,8,Sawyer,0,7,5,N,0,CompShg,Gable,Normal,WD,0,Pave,7,6.704414354964107,AllPub,0,1918,2007,2007
1384,698,560,0,2,1Fam,204.0,0.0,0.0,0.0,356.0,Y,Norm,Norm,SBrkr,0,TA,TA,WdShing,Wd Shng,0,BrkTil,1,Typ,280.0,1.0,7.1372784372603855,0,1,GasA,TA,1.5Fin,1385,1,TA,Lvl,Gtl,9060,Inside,Reg,0,50,RL,0,10,Edwards,0,5,6,P,0,CompShg,Gable,Normal,WD,0,Pave,6,6.327936783729195,AllPub,0,1939,1950,2009
1385,796,358,0,3,1Fam,735.0,0.0,1.0,0.0,61.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,0,BrkTil,1,Typ,240.0,1.0,7.050989447068045,0,1,GasA,Gd,1.5Fin,1386,1,Gd,Lvl,Gtl,5436,Inside,Reg,0,50,RM,0,5,IDOTRR,96,8,4,N,0,CompShg,Gable,Normal,WD,0,Pave,7,6.679599185844383,AllPub,0,1922,2007,2010
1386,1392,1392,0,5,1Fam,790.0,469.0,1.0,0.0,133.0,Y,RRAn,Norm,SBrkr,0,TA,TA,Plywood,Plywood,2,CBlock,3,Typ,564.0,2.0,7.931644021454311,1,1,GasA,TA,2Story,1387,1,Gd,Lvl,Gtl,16692,Inside,IR1,0,60,RL,2000,7,NWAmes,112,5,7,Y,519,CompShg,Gable,Normal,WD,440,Pave,12,7.238496840894365,AllPub,0,1978,1978,2006
1387,1664,862,0,5,1Fam,168.0,546.0,0.0,0.0,0.0,N,Artery,Norm,SBrkr,0,Gd,TA,Stucco,Stucco,1,BrkTil,2,Typ,216.0,1.0,7.8343923029104365,0,1,GasW,TA,1.5Fin,1388,1,Gd,Lvl,Gtl,8520,Inside,Reg,0,50,RM,0,8,OldTown,15,7,6,Y,0,CompShg,Gable,Family,CWD,0,Pave,10,6.570882962339584,AllPub,88,1916,1950,2007
1388,1746,0,0,3,1Fam,1320.0,0.0,1.0,0.0,426.0,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,2,PConc,2,Typ,758.0,3.0,7.465082736399547,0,1,GasA,Ex,1Story,1389,1,Ex,HLS,Gtl,14892,CulDSac,IR1,0,20,RL,0,10,Gilbert,39,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,7.465082736399547,AllPub,201,2006,2007,2009
1389,869,349,0,3,1Fam,375.0,0.0,0.0,1.0,360.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Wd Sdng,Wd Sdng,1,BrkTil,1,Typ,440.0,2.0,7.1049654482698426,0,1,GasA,Ex,1.5Fin,1390,1,TA,Lvl,Gtl,6000,Inside,Reg,0,50,RM,0,3,BrkSide,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,6.5998704992128365,AllPub,0,1941,1950,2007
1390,1525,0,0,3,1Fam,1400.0,0.0,1.0,0.0,125.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,0,PConc,2,Typ,541.0,2.0,7.329749689041512,0,1,GasA,Ex,1Story,1391,1,Gd,Lvl,Gtl,9100,Inside,Reg,0,20,RL,0,9,CollgCr,36,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,7.329749689041512,AllPub,219,2000,2000,2006
